1	13
2	0
3	3
4	12
5	14
6	8
7	4
8	12
9	15
10	11
11	14
12	3
13	2
14	15
15	3
16	0
17	6
18	11
19	1
20	9
21	2
22	6
23	10
24	2
25	14
26	14
27	3
28	1
29	5
30	1
31	2
32	1
33	7
34	15
35	2
36	6
37	1
38	5
39	1
40	14
41	13
42	14
43	1
44	14
45	8
46	7
47	0
48	11
49	14
50	11
51	11
52	6
53	6
54	7
55	12
56	3
57	3
58	4
59	4
60	0
61	15
62	14
63	4
64	15
65	5
66	9
67	4
68	6
69	5
70	8
71	13
72	12
73	12
74	0
75	5
76	4
77	9
78	15
79	7
80	6
81	5
82	10
83	15
84	13
85	3
86	13
87	13
88	0
89	8
90	6
91	3
92	14
93	10
94	9
95	7
96	5
97	11
98	2
99	4
100	4
101	2
102	7
103	6
104	0
105	1
106	3
107	9
108	7
109	5
110	6
111	7
112	12
113	1
114	4
115	6
116	15
117	5
118	10
119	0
120	11
121	12
122	0
123	2
124	1
125	2
126	2
127	8
128	7
129	15
130	10
131	15
132	13
133	2
134	12
135	13
136	2
137	2
138	13
139	14
140	10
141	14
142	11
143	7
144	6
145	3
146	13
147	5
148	10
149	13
150	6
151	5
152	11
153	4
154	8
155	7
156	11
157	15
158	5
159	1
160	7
161	12
162	14
163	3
164	2
165	11
166	2
167	0
168	12
169	8
170	5
171	8
172	4
173	12
174	1
175	11
176	10
177	5
178	9
179	10
180	13
181	7
182	5
183	4
184	15
185	15
186	2
187	8
188	15
189	8
190	10
191	3
192	9
193	8
194	11
195	5
196	8
197	6
198	5
199	13
200	13
201	9
202	4
203	3
204	13
205	8
206	5
207	1
208	6
209	14
210	14
211	11
212	11
213	13
214	10
215	11
216	15
217	15
218	13
219	13
220	4
221	3
222	15
223	9
224	8
225	9
226	6
227	7
228	6
229	11
230	8
231	11
232	3
233	4
234	3
235	0
236	3
237	6
238	14
239	1
240	12
241	1
242	13
243	1
244	1
245	8
246	15
247	14
248	7
249	13
250	13
251	2
252	3
253	9
254	7
